year,month,region,filesize
1978,08,sf,4924
1978,08,sl,4601
1978,08,su,6168
1978,09,at,4148
1978,09,bo,5964
1978,09,ch,5374
1978,09,cl,5420
1978,09,da,4880
1978,09,kc,5653
1978,09,mi,4611
1978,09,ny,5325
1978,09,ph,4904
1978,09,ri,5235
1978,09,sf,3904
1978,09,sl,4915
1978,09,su,3342
1978,10,at,6218
1978,10,bo,6266
1978,10,ch,5501
1978,10,cl,5181
1978,10,da,4971
1978,10,kc,5554
1978,10,mi,3255
1978,10,ny,4913
1978,10,ph,5165
1978,10,ri,4430
1978,10,sf,5481
1978,10,sl,3958
1978,10,su,6181
1978,11,at,6351
1978,11,bo,5079
1978,11,ch,5640
1978,11,cl,6976
1978,11,da,4469
1978,11,kc,5460
1978,11,mi,4744
1978,11,ny,4770
1978,11,ph,4633
1978,11,ri,5327
1978,11,sf,4547
1978,11,sl,4261
1978,11,su,5083
1978,12,at,5807
1978,12,bo,4525
1978,12,ch,5553
1978,12,cl,6869
1978,12,da,4522
1978,12,kc,5411
1978,12,mi,3820
1978,12,ny,3928
1978,12,ph,6376
1978,12,ri,4680
1978,12,sf,5249
1978,12,sl,4022
1978,12,su,4510
1979,01,at,6308
1979,01,bo,6420
1979,01,ch,5797
1979,01,cl,7127
1979,01,da,4709
1979,01,kc,5526
1979,01,mi,4692
1979,01,ny,4362
1979,01,ph,4717
1979,01,ri,4695
1979,01,sf,4763
1979,01,sl,4600
1979,01,su,5081
1979,03,at,6152
1979,03,bo,6618
1979,03,ch,5526
1979,03,cl,7702
1979,03,da,4145
1979,03,kc,5206
1979,03,mi,3998
1979,03,ny,4794
1979,03,ph,4258
1979,03,ri,4670
1979,03,sf,6049
1979,03,sl,4364
1979,03,su,4141
1979,04,at,7110
1979,04,bo,5860
1979,04,ch,5426
1979,04,cl,6262
1979,04,da,5391
1979,04,kc,5299
1979,04,mi,3107
1979,04,ny,4702
1979,04,ph,4587
1979,04,ri,4800
1979,04,sf,4812
1979,04,sl,4686
1979,04,su,5192
1979,05,at,7488
1979,05,bo,5013
1979,05,ch,7248
1979,05,cl,6900
1979,05,da,5902
1979,05,kc,5402
1979,05,mi,3935
1979,05,ny,4555
1979,05,ph,4852
1979,05,ri,4377
1979,05,sf,3820
1979,05,sl,4697
1979,05,su,5138
1979,07,at,5419
1979,07,bo,6449
1979,07,ch,6262
1979,07,cl,6896
1979,07,da,5094
1979,07,kc,5228
1979,07,mi,4313
1979,07,ny,5096
1979,07,ph,7181
1979,07,ri,5849
1979,07,sf,5217
1979,07,sl,4646
1979,07,su,7981
1979,08,at,4735
1979,08,bo,5388
1979,08,ch,5568
1979,08,cl,5820
1979,08,da,5750
1979,08,kc,5675
1979,08,mi,4072
1979,08,ny,4543
1979,08,ph,4458
1979,08,ri,5580
1979,08,sf,4180
1979,08,sl,5375
1979,08,su,4392
1979,09,at,5246
1979,09,bo,4548
1979,09,ch,6443
1979,09,cl,6427
1979,09,da,5274
1979,09,kc,5459
1979,09,mi,3561
1979,09,ny,4845
1979,09,ph,4111
1979,09,ri,5167
1979,09,sf,3914
1979,09,sl,5015
1979,09,su,5026
1979,10,at,4982
1979,10,bo,6391
1979,10,ch,5568
1979,10,cl,6032
1979,10,da,4871
1979,10,kc,5469
1979,10,mi,3736
1979,10,ny,3983
1979,10,ph,5682
1979,10,ri,4418
1979,10,sf,5191
1979,10,sl,2866
1979,10,su,6525
1979,11,at,6300
1979,11,bo,8392
1979,11,ch,6977
1979,11,cl,6988
1979,11,da,4094
1979,11,kc,5437
1979,11,mi,3752
1979,11,ny,4728
1979,11,ph,4523
1979,11,ri,5564
1979,11,sf,5620
1979,11,sl,3770
1979,11,su,5095
1980,01,at,6087
1980,01,bo,6688
1980,01,ch,6144
1980,01,cl,6934
1980,01,da,4654
1980,01,kc,5077
1980,01,mi,3965
1980,01,ny,5087
1980,01,ph,4590
1980,01,ri,4895
1980,01,sf,5662
1980,01,sl,4795
1980,01,su,5593
1980,03,at,4994
1980,03,bo,6067
1980,03,ch,6560
1980,03,cl,6294
1980,03,da,4591
1980,03,kc,5400
1980,03,mi,3656
1980,03,ny,4649
1980,03,ph,3665
1980,03,ri,5323
1980,03,sf,6277
1980,03,sl,3804
1980,03,su,5879
1980,04,at,4803
1980,04,bo,5455
1980,04,ch,6670
1980,04,cl,6515
1980,04,da,4565
1980,04,kc,5166
1980,04,mi,3915
1980,04,ny,4563
1980,04,ph,4568
1980,04,ri,4772
1980,04,sf,6616
1980,04,sl,4378
1980,04,su,5414
1980,05,at,5521
1980,05,bo,5070
1980,05,ch,6933
1980,05,cl,6764
1980,05,da,4478
1980,05,kc,5152
1980,05,mi,3147
1980,05,ny,5375
1980,05,ph,3873
1980,05,ri,4986
1980,05,sf,4598
1980,05,sl,4947
1980,05,su,5912
1980,07,at,4764
1980,07,bo,4675
1980,07,ch,5698
1980,07,cl,6831
1980,07,da,5511
1980,07,kc,5460
1980,07,mi,3064
1980,07,ny,4973
1980,07,ph,5025
1980,07,ri,3886
1980,07,sf,5150
1980,07,sl,4294
1980,07,su,5674
1980,08,at,5372
1980,08,bo,4247
1980,08,ch,5855
1980,08,cl,6517
1980,08,da,5737
1980,08,kc,4865
1980,08,mi,3547
1980,08,ny,4961
1980,08,ph,5491
1980,08,ri,4343
1980,08,sf,4722
1980,08,sl,4802
1980,08,su,4076
1980,09,at,5479
1980,09,bo,4859
1980,09,ch,6448
1980,09,cl,7186
1980,09,da,5189
1980,09,kc,5205
1980,09,mi,3491
1980,09,ny,6973
1980,09,ph,4426
1980,09,ri,4898
1980,09,sf,4951
1980,09,sl,4385
1980,09,su,5675
1980,10,at,4327
1980,10,bo,4542
1980,10,ch,5899
1980,10,cl,5608
1980,10,da,5093
1980,10,kc,5348
1980,10,mi,3552
1980,10,ny,5976
1980,10,ph,5208
1980,10,ri,4467
1980,10,sf,4884
1980,10,sl,4797
1980,10,su,6156
1980,11,at,4795
1980,11,bo,5133
1980,11,ch,5975
1980,11,cl,7309
1980,11,da,4075
1980,11,kc,5017
1980,11,mi,2338
1980,11,ny,6748
1980,11,ph,4943
1980,11,ri,3854
1980,11,sf,4442
1980,11,sl,4631
1980,11,su,6606
1980,12,at,4135
1980,12,bo,3720
1980,12,ch,4328
1980,12,cl,6842
1980,12,da,4130
1980,12,kc,4531
1980,12,mi,2518
1980,12,ny,6819
1980,12,ph,4934
1980,12,ri,4404
1980,12,sf,4154
1980,12,sl,4988
1980,12,su,5098
1981,01,at,4686
1981,01,bo,6029
1981,01,ch,6392
1981,01,cl,6237
1981,01,da,4368
1981,01,kc,5331
1981,01,mi,3666
1981,01,ny,6314
1981,01,ph,5396
1981,01,ri,4247
1981,01,sf,3395
1981,01,sl,4283
1981,01,su,3378
1981,03,at,3653
1981,03,bo,5412
1981,03,ch,6764
1981,03,cl,5485
1981,03,da,4118
1981,03,kc,5248
1981,03,mi,2809
1981,03,ny,6309
1981,03,ph,8438
1981,03,ri,3913
1981,03,sf,4255
1981,03,sl,4327
1981,03,su,4478
1981,05,at,4686
1981,05,bo,5189
1981,05,ch,5824
1981,05,cl,5588
1981,05,da,4794
1981,05,kc,4853
1981,05,mi,4501
1981,05,ny,5208
1981,05,ph,6394
1981,05,ri,4809
1981,05,sf,4496
1981,05,sl,5347
1981,05,su,4540
1981,06,at,5336
1981,06,bo,5688
1981,06,ch,5615
1981,06,cl,6147
1981,06,da,5209
1981,06,kc,4815
1981,06,mi,4439
1981,06,ny,6472
1981,06,ph,5691
1981,06,ri,4420
1981,06,sf,4735
1981,06,sl,4320
1981,06,su,5310
1981,08,at,4841
1981,08,bo,5814
1981,08,ch,6377
1981,08,cl,5720
1981,08,da,5141
1981,08,kc,5211
1981,08,mi,5367
1981,08,ny,5599
1981,08,ph,6141
1981,08,ri,4822
1981,08,sf,5117
1981,08,sl,4791
1981,08,su,6218
1981,09,at,5643
1981,09,bo,5794
1981,09,ch,6228
1981,09,cl,6774
1981,09,da,4927
1981,09,kc,4405
1981,09,mi,3431
1981,09,ny,6655
1981,09,ph,5240
1981,09,ri,4292
1981,09,sf,4537
1981,09,sl,4702
1981,09,su,5543
1981,11,at,6429
1981,11,bo,7237
1981,11,ch,6325
1981,11,cl,7279
1981,11,da,4316
1981,11,kc,4434
1981,11,mi,4730
1981,11,ny,6073
1981,11,ph,6693
1981,11,ri,4692
1981,11,sf,5072
1981,11,sl,4583
1981,11,su,4769
1981,12,at,4527
1981,12,bo,7788
1981,12,ch,6111
1981,12,cl,6756
1981,12,da,4498
1981,12,kc,5376
1981,12,mi,4604
1981,12,ny,6712
1981,12,ph,6236
1981,12,ri,4086
1981,12,sf,5447
1981,12,sl,3964
1981,12,su,4977
1982,01,at,5734
1982,01,bo,8783
1982,01,ch,5111
1982,01,cl,7103
1982,01,da,3949
1982,01,kc,4129
1982,01,mi,5317
1982,01,ny,6683
1982,01,ph,6152
1982,01,ri,3487
1982,01,sf,6061
1982,01,sl,4280
1982,01,su,6014
1982,03,at,6232
1982,03,bo,7814
1982,03,ch,5867
1982,03,cl,6530
1982,03,da,4926
1982,03,kc,3647
1982,03,mi,5566
1982,03,ny,6362
1982,03,ph,6178
1982,03,ri,4121
1982,03,sf,4810
1982,03,sl,4002
1982,03,su,8027
1982,05,at,6148
1982,05,bo,7595
1982,05,ch,6410
1982,05,cl,5134
1982,05,da,4605
1982,05,kc,4494
1982,05,mi,6496
1982,05,ny,6612
1982,05,ph,5819
1982,05,ri,4110
1982,05,sf,5946
1982,05,sl,4182
1982,05,su,5671
1982,06,at,6729
1982,06,bo,6674
1982,06,ch,6257
1982,06,cl,4800
1982,06,da,6444
1982,06,kc,4725
1982,06,mi,7119
1982,06,ny,7892
1982,06,ph,5419
1982,06,ri,3708
1982,06,sf,4992
1982,06,sl,4446
1982,06,su,6769
1982,08,at,6896
1982,08,bo,7496
1982,08,ch,6399
1982,08,cl,5944
1982,08,da,4424
1982,08,kc,4730
1982,08,mi,6493
1982,08,ny,5707
1982,08,ph,6924
1982,08,ri,4727
1982,08,sf,6195
1982,08,sl,3916
1982,08,su,5980
1982,09,at,8118
1982,09,bo,6616
1982,09,ch,5997
1982,09,cl,4727
1982,09,da,4857
1982,09,kc,5083
1982,09,mi,7942
1982,09,ny,7281
1982,09,ph,6380
1982,09,ri,4883
1982,09,sf,5863
1982,09,sl,4231
1982,09,su,5845
1982,11,at,7932
1982,11,bo,6928
1982,11,ch,6688
1982,11,cl,6208
1982,11,da,4942
1982,11,kc,4226
1982,11,mi,6718
1982,11,ny,5850
1982,11,ph,5969
1982,11,ri,4692
1982,11,sf,4875
1982,11,sl,4021
1982,11,su,5925
1982,12,at,7833
1982,12,bo,6754
1982,12,ch,6231
1982,12,cl,6920
1982,12,da,5036
1982,12,kc,5382
1982,12,mi,8664
1982,12,ny,5933
1982,12,ph,6171
1982,12,ri,4360
1982,12,sf,6543
1982,12,sl,4541
1982,12,su,6191
1983,02,at,5820
1983,02,bo,6356
1983,02,ch,6328
1983,02,cl,7110
1983,02,da,4114
1983,02,kc,5186
1983,02,mi,7516
1983,02,ny,7886
1983,02,ph,5297
1983,02,ri,3665
1983,02,sf,4903
1983,02,sl,4698
1983,02,su,5714
1983,03,at,7787
1983,03,bo,6785
1983,03,ch,5643
1983,03,cl,7004
1983,03,da,4872
1983,03,kc,5164
1983,03,mi,7965
1983,03,ny,6335
1983,03,ph,5916
1983,03,ri,4108
1983,03,sf,5679
1983,03,sl,4655
1983,03,su,6539
1983,05,at,6873
1983,05,bo,8296
1983,05,ch,4971
1983,05,cl,7061
1983,05,da,5134
1983,05,kc,5005
1983,05,mi,6776
1983,05,ny,9710
1983,05,ph,6690
1983,05,ri,4694
1983,05,sf,6580
1983,05,sl,4891
1983,05,su,6127
1983,07,at,7120
1983,07,bo,5393
1983,07,ch,6811
1983,07,cl,6705
1983,07,da,4686
1983,07,kc,4717
1983,07,mi,6692
1983,07,ny,6871
1983,07,ph,6310
1983,07,ri,3891
1983,07,sf,6300
1983,07,sl,4047
1983,07,su,5474
1983,08,at,7890
1983,08,bo,4945
1983,08,ch,6830
1983,08,cl,6123
1983,08,da,4488
1983,08,kc,4817
1983,08,mi,6247
1983,08,ny,4605
1983,08,ph,7949
1983,08,ri,4047
1983,08,sf,6915
1983,08,sl,4052
1983,08,su,5464
1983,09,at,6843
1983,09,bo,3536
1983,09,ch,7035
1983,09,cl,4923
1983,09,da,4396
1983,09,kc,4845
1983,09,mi,5308
1983,09,ny,5423
1983,09,ph,6414
1983,09,ri,4618
1983,09,sf,7295
1983,09,sl,4309
1983,09,su,4665
1983,11,at,7075
1983,11,bo,4318
1983,11,ch,6464
1983,11,cl,6550
1983,11,da,4847
1983,11,kc,5682
1983,11,mi,5220
1983,11,ny,5193
1983,11,ph,6339
1983,11,ri,4138
1983,11,sf,4430
1983,11,sl,4607
1983,11,su,5113
1983,12,at,6960
1983,12,bo,4536
1983,12,ch,7000
1983,12,cl,6167
1983,12,da,4442
1983,12,kc,5339
1983,12,mi,4857
1983,12,ny,5176
1983,12,ph,6409
1983,12,ri,3866
1983,12,sf,5108
1983,12,sl,4982
1983,12,su,4308
1984,01,at,8082
1984,01,bo,4088
1984,01,ch,6958
1984,01,cl,6607
1984,01,da,4909
1984,01,kc,4419
1984,01,mi,4458
1984,01,ny,5209
1984,01,ph,5257
1984,01,ri,3716
1984,01,sf,5744
1984,01,sl,3555
1984,01,su,3713
1984,03,at,5839
1984,03,bo,4211
1984,03,ch,7104
1984,03,cl,6428
1984,03,da,4751
1984,03,kc,5440
1984,03,mi,5065
1984,03,ny,4399
1984,03,ph,7045
1984,03,ri,4402
1984,03,sf,7024
1984,03,sl,4069
1984,03,su,6273
1984,05,at,7307
1984,05,bo,4017
1984,05,ch,4754
1984,05,cl,5085
1984,05,da,4658
1984,05,kc,5738
1984,05,mi,4282
1984,05,ny,4592
1984,05,ph,6583
1984,05,ri,4489
1984,05,sf,5769
1984,05,sl,3935
1984,05,su,5707
1984,06,at,7394
1984,06,bo,3989
1984,06,ch,7707
1984,06,cl,5958
1984,06,da,4620
1984,06,kc,5712
1984,06,mi,5270
1984,06,ny,4056
1984,06,ph,5862
1984,06,ri,4567
1984,06,sf,7245
1984,06,sl,4552
1984,06,su,6573
1984,08,at,5170
1984,08,bo,4100
1984,08,ch,7496
1984,08,cl,5502
1984,08,da,4462
1984,08,kc,5754
1984,08,mi,3183
1984,08,ny,3689
1984,08,ph,4694
1984,08,ri,5327
1984,08,sf,6966
1984,08,sl,3945
1984,08,su,3689
1984,09,at,5896
1984,09,bo,2838
1984,09,ch,7471
1984,09,cl,5594
1984,09,da,4991
1984,09,kc,4686
1984,09,mi,4087
1984,09,ny,4611
1984,09,ph,6602
1984,09,ri,4412
1984,09,sf,7261
1984,09,sl,4310
1984,09,su,5400
1984,10,at,4807
1984,10,bo,4651
1984,10,ch,6920
1984,10,cl,5177
1984,10,da,4661
1984,10,kc,5651
1984,10,mi,5685
1984,10,ny,3848
1984,10,ph,5297
1984,10,ri,4642
1984,10,sf,7139
1984,10,sl,4306
1984,10,su,3297
1984,12,at,5859
1984,12,bo,4986
1984,12,ch,6960
1984,12,cl,5842
1984,12,da,4933
1984,12,kc,4296
1984,12,mi,5457
1984,12,ny,4055
1984,12,ph,5954
1984,12,ri,5793
1984,12,sf,7870
1984,12,sl,3506
1984,12,su,5283
1985,01,at,5080
1985,01,bo,4056
1985,01,ch,7107
1985,01,cl,6370
1985,01,da,4953
1985,01,kc,5584
1985,01,mi,4849
1985,01,ny,4380
1985,01,ph,4994
1985,01,ri,4448
1985,01,sf,6117
1985,01,sl,3860
1985,01,su,2743
1985,03,at,5254
1985,03,bo,4444
1985,03,ch,5266
1985,03,cl,5650
1985,03,da,5239
1985,03,kc,5150
1985,03,mi,4453
1985,03,ny,4587
1985,03,ph,4703
1985,03,ri,4361
1985,03,sf,5382
1985,03,sl,3532
1985,03,su,3847
1985,05,at,5608
1985,05,bo,4410
1985,05,ch,5704
1985,05,cl,5935
1985,05,da,5259
1985,05,kc,5655
1985,05,mi,4728
1985,05,ny,4518
1985,05,ph,5669
1985,05,ri,4949
1985,05,sf,4742
1985,05,sl,4307
1985,05,su,6591
1985,06,at,4701
1985,06,bo,5493
1985,06,ch,7628
1985,06,cl,5559
1985,06,da,4879
1985,06,kc,4544
1985,06,mi,5161
1985,06,ny,5140
1985,06,ph,6360
1985,06,ri,4453
1985,06,sf,5244
1985,06,sl,3919
1985,06,su,6271
1985,08,at,5023
1985,08,bo,3828
1985,08,ch,6025
1985,08,cl,6033
1985,08,da,4790
1985,08,kc,5549
1985,08,mi,4586
1985,08,ny,4874
1985,08,ph,5599
1985,08,ri,4077
1985,08,sf,5299
1985,08,sl,3076
1985,08,su,5187
1985,09,at,5832
1985,09,bo,3795
1985,09,ch,6225
1985,09,cl,4292
1985,09,da,5028
1985,09,kc,5133
1985,09,mi,4561
1985,09,ny,5320
1985,09,ph,5355
1985,09,ri,3675
1985,09,sf,4114
1985,09,sl,4388
1985,09,su,6248
1985,10,at,5774
1985,10,bo,4284
1985,10,ch,7327
1985,10,cl,6111
1985,10,da,4856
1985,10,kc,4990
1985,10,mi,4841
1985,10,ny,5112
1985,10,ph,5355
1985,10,ri,5020
1985,10,sf,4451
1985,10,sl,3993
1985,10,su,7831
1985,12,at,5696
1985,12,bo,4565
1985,12,ch,5802
1985,12,cl,6024
1985,12,da,4907
1985,12,kc,5696
1985,12,mi,4428
1985,12,ny,5014
1985,12,ph,4630
1985,12,ri,3728
1985,12,sf,5436
1985,12,sl,3857
1985,12,su,5473
1986,01,at,5847
1986,01,bo,3841
1986,01,ch,6080
1986,01,cl,5995
1986,01,da,4865
1986,01,kc,5535
1986,01,mi,4677
1986,01,ny,4523
1986,01,ph,4618
1986,01,ri,3637
1986,01,sf,4784
1986,01,sl,4423
1986,01,su,6613
1986,03,at,5486
1986,03,bo,5477
1986,03,ch,5954
1986,03,cl,5243
1986,03,da,4358
1986,03,kc,5286
1986,03,mi,5075
1986,03,ny,4481
1986,03,ph,4760
1986,03,ri,3596
1986,03,sf,4909
1986,03,sl,3251
1986,03,su,7347
1986,05,at,5823
1986,05,bo,5893
1986,05,ch,6697
1986,05,cl,5307
1986,05,da,4915
1986,05,kc,5585
1986,05,mi,4985
1986,05,ny,5086
1986,05,ph,5617
1986,05,ri,3658
1986,05,sf,4390
1986,05,sl,4645
1986,05,su,5709
1986,06,at,5525
1986,06,bo,5430
1986,06,ch,6731
1986,06,cl,5354
1986,06,da,3944
1986,06,kc,5164
1986,06,mi,5048
1986,06,ny,4883
1986,06,ph,4461
1986,06,ri,4721
1986,06,sf,4731
1986,06,sl,4315
1986,06,su,6040
1986,08,at,5326
1986,08,bo,4398
1986,08,ch,7123
1986,08,cl,5497
1986,08,da,4298
1986,08,kc,4115
1986,08,mi,4418
1986,08,ny,4637
1986,08,ph,7005
1986,08,ri,4334
1986,08,sf,4969
1986,08,sl,3552
1986,08,su,5000
1986,09,at,5894
1986,09,bo,4354
1986,09,ch,7520
1986,09,cl,4917
1986,09,da,4776
1986,09,kc,5259
1986,09,mi,4670
1986,09,ny,5245
1986,09,ph,4859
1986,09,ri,4047
1986,09,sf,5415
1986,09,sl,3650
1986,09,su,5814
1986,10,at,6156
1986,10,bo,4391
1986,10,ch,7106
1986,10,cl,6370
1986,10,da,4658
1986,10,kc,5549
1986,10,mi,4555
1986,10,ny,5137
1986,10,ph,5426
1986,10,ri,4056
1986,10,sf,4662
1986,10,sl,4312
1986,10,su,7725
1986,12,at,6142
1986,12,bo,4327
1986,12,ch,7218
1986,12,cl,4535
1986,12,da,4995
1986,12,kc,5493
1986,12,mi,4854
1986,12,ny,4182
1986,12,ph,5028
1986,12,ri,4166
1986,12,sf,5153
1986,12,sl,3892
1986,12,su,6209
1987,01,at,6100
1987,01,bo,5759
1987,01,ch,7678
1987,01,cl,5282
1987,01,da,5148
1987,01,kc,4523
1987,01,mi,4870
1987,01,ny,4571
1987,01,ph,6477
1987,01,ri,4483
1987,01,sf,5127
1987,01,sl,4624
1987,01,su,8060
1987,03,at,5276
1987,03,bo,4879
1987,03,ch,4094
1987,03,cl,4915
1987,03,da,4740
1987,03,kc,5558
1987,03,mi,4318
1987,03,ny,5489
1987,03,ph,6124
1987,03,ri,4271
1987,03,sf,5366
1987,03,sl,4597
1987,03,su,6260
1987,05,at,5370
1987,05,bo,5912
1987,05,ch,6101
1987,05,cl,4705
1987,05,da,4794
1987,05,kc,5188
1987,05,mi,5059
1987,05,ny,4067
1987,05,ph,6471
1987,05,ri,4469
1987,05,sf,5122
1987,05,sl,3978
1987,05,su,5995
1987,06,at,5492
1987,06,bo,5902
1987,06,ch,5670
1987,06,cl,4483
1987,06,da,4588
1987,06,kc,5580
1987,06,mi,5157
1987,06,ny,5271
1987,06,ph,5886
1987,06,ri,4412
1987,06,sf,6160
1987,06,sl,3830
1987,06,su,7604
1987,08,at,5425
1987,08,bo,4596
1987,08,ch,5565
1987,08,cl,5123
1987,08,da,5050
1987,08,kc,4966
1987,08,mi,4586
1987,08,ny,5112
1987,08,ph,6005
1987,08,ri,4928
1987,08,sf,5972
1987,08,sl,4108
1987,08,su,4616
1987,09,at,5922
1987,09,bo,4478
1987,09,ch,5866
1987,09,cl,3868
1987,09,da,5269
1987,09,kc,5230
1987,09,mi,4858
1987,09,ny,4346
1987,09,ph,7028
1987,09,ri,3873
1987,09,sf,6904
1987,09,sl,3589
1987,09,su,6538
1987,10,at,5640
1987,10,bo,4565
1987,10,ch,5844
1987,10,cl,4692
1987,10,da,5041
1987,10,kc,5451
1987,10,mi,2015
1987,10,ny,5402
1987,10,ph,5450
1987,10,ri,4197
1987,10,sf,4344
1987,10,sl,4194
1987,10,su,6081
1987,12,at,5473
1987,12,bo,5023
1987,12,ch,5902
1987,12,cl,4024
1987,12,da,4974
1987,12,kc,5513
1987,12,mi,4417
1987,12,ny,5740
1987,12,ph,6185
1987,12,ri,5804
1987,12,sf,4681
1987,12,sl,4092
1987,12,su,5212
1988,01,at,6163
1988,01,bo,4314
1988,01,ch,6467
1988,01,cl,5102
1988,01,da,4491
1988,01,kc,5496
1988,01,mi,4595
1988,01,ny,5475
1988,01,ph,5743
1988,01,ri,4414
1988,01,sf,5361
1988,01,sl,4216
1988,01,su,6184
1988,03,at,5331
1988,03,bo,4480
1988,03,ch,5886
1988,03,cl,5085
1988,03,da,4964
1988,03,kc,4876
1988,03,mi,4565
1988,03,ny,5475
1988,03,ph,7147
1988,03,ri,4522
1988,03,sf,5516
1988,03,sl,4167
1988,03,su,5381
1988,05,at,5598
1988,05,bo,4406
1988,05,ch,5768
1988,05,cl,5665
1988,05,da,4935
1988,05,kc,5431
1988,05,mi,4631
1988,05,ny,5076
1988,05,ph,5317
1988,05,ri,6307
1988,05,sf,5935
1988,05,sl,4357
1988,05,su,5601
1988,06,at,5200
1988,06,bo,5066
1988,06,ch,5229
1988,06,cl,4652
1988,06,da,4998
1988,06,kc,5446
1988,06,mi,5141
1988,06,ny,4976
1988,06,ph,5249
1988,06,ri,5976
1988,06,sf,4361
1988,06,sl,4349
1988,06,su,5931
1988,08,at,5715
1988,08,bo,5002
1988,08,ch,5494
1988,08,cl,4613
1988,08,da,4909
1988,08,kc,5400
1988,08,mi,5264
1988,08,ny,5679
1988,08,ph,5420
1988,08,ri,5891
1988,08,sf,6312
1988,08,sl,3865
1988,08,su,7855
1988,09,at,6283
1988,09,bo,4422
1988,09,ch,5262
1988,09,cl,4690
1988,09,da,4786
1988,09,kc,5042
1988,09,mi,4150
1988,09,ny,5498
1988,09,ph,4837
1988,09,ri,4841
1988,09,sf,4873
1988,09,sl,3422
1988,09,su,8724
1988,10,at,6348
1988,10,bo,4818
1988,10,ch,4917
1988,10,cl,4668
1988,10,da,4273
1988,10,kc,5099
1988,10,mi,4363
1988,10,ny,6009
1988,10,ph,5209
1988,10,ri,6474
1988,10,sf,5629
1988,10,sl,3962
1988,10,su,7327
1988,11,at,5998
1988,11,bo,6043
1988,11,ch,4872
1988,11,cl,4497
1988,11,da,4993
1988,11,kc,5597
1988,11,mi,5102
1988,11,ny,5443
1988,11,ph,6291
1988,11,ri,4240
1988,11,sf,5872
1988,11,sl,4700
1988,11,su,8092
1989,01,at,5869
1989,01,bo,4952
1989,01,ch,5472
1989,01,cl,4262
1989,01,da,3538
1989,01,kc,6105
1989,01,mi,4279
1989,01,ny,5520
1989,01,ph,6481
1989,01,ri,4654
1989,01,sf,4926
1989,01,sl,4190
1989,01,su,6271
1989,03,at,3950
1989,03,bo,4631
1989,03,ch,6334
1989,03,cl,5577
1989,03,da,5301
1989,03,kc,5403
1989,03,mi,4928
1989,03,ny,6036
1989,03,ph,5379
1989,03,ri,4526
1989,03,sf,6630
1989,03,sl,4559
1989,03,su,5550
1989,05,at,6095
1989,05,bo,4444
1989,05,ch,5587
1989,05,cl,4958
1989,05,da,4936
1989,05,kc,5075
1989,05,mi,5180
1989,05,ny,5363
1989,05,ph,5840
1989,05,ri,3374
1989,05,sf,5820
1989,05,sl,3916
1989,05,su,7662
1989,06,at,5472
1989,06,bo,4850
1989,06,ch,6216
1989,06,cl,4969
1989,06,da,5205
1989,06,kc,4864
1989,06,mi,4920
1989,06,ny,6305
1989,06,ph,6946
1989,06,ri,4046
1989,06,sf,6517
1989,06,sl,4360
1989,06,su,5663
1989,08,at,5382
1989,08,bo,4683
1989,08,ch,5940
1989,08,cl,4792
1989,08,da,4968
1989,08,kc,5040
1989,08,mi,3836
1989,08,ny,6090
1989,08,ph,5386
1989,08,ri,5472
1989,08,sf,4856
1989,08,sl,4665
1989,08,su,5830
1989,09,at,6151
1989,09,bo,3807
1989,09,ch,3913
1989,09,cl,4740
1989,09,da,5098
1989,09,kc,5364
1989,09,mi,5100
1989,09,ny,5861
1989,09,ph,5065
1989,09,ri,5619
1989,09,sf,5960
1989,09,sl,4586
1989,09,su,6057
1989,11,at,5618
1989,11,bo,4269
1989,11,ch,5395
1989,11,cl,5197
1989,11,da,4980
1989,11,kc,5159
1989,11,mi,4994
1989,11,ny,5789
1989,11,ph,6291
1989,11,ri,5838
1989,11,sf,4469
1989,11,sl,4673
1989,11,su,8563
1989,12,at,5058
1989,12,bo,4522
1989,12,ch,7657
1989,12,cl,5366
1989,12,da,4987
1989,12,kc,5244
1989,12,mi,4728
1989,12,ny,6139
1989,12,ph,4883
1989,12,ri,4597
1989,12,sf,5735
1989,12,sl,3904
1989,12,su,6354
1990,01,at,5133
1990,01,bo,4960
1990,01,ch,5779
1990,01,cl,4899
1990,01,da,5154
1990,01,kc,5010
1990,01,mi,4253
1990,01,ny,5840
1990,01,ph,5158
1990,01,ri,4250
1990,01,sf,6212
1990,01,sl,4735
1990,01,su,6989
1990,03,at,5722
1990,03,bo,4362
1990,03,ch,6852
1990,03,cl,5698
1990,03,da,5032
1990,03,kc,4058
1990,03,mi,5878
1990,03,ny,5885
1990,03,ph,5083
1990,03,ri,4631
1990,03,sf,5515
1990,03,sl,4732
1990,03,su,6032
1990,05,at,5545
1990,05,bo,4763
1990,05,ch,7830
1990,05,cl,5838
1990,05,da,5823
1990,05,kc,5599
1990,05,mi,4538
1990,05,ny,5209
1990,05,ph,7005
1990,05,ri,4825
1990,05,sf,5594
1990,05,sl,4273
1990,05,su,9562
1990,06,at,5535
1990,06,bo,4011
1990,06,ch,6912
1990,06,cl,5319
1990,06,da,5110
1990,06,kc,4178
1990,06,mi,4775
1990,06,ny,6340
1990,06,ph,5882
1990,06,ri,5300
1990,06,sf,5877
1990,06,sl,4831
1990,06,su,7683
1990,08,at,5547
1990,08,bo,4776
1990,08,ch,6122
1990,08,cl,5034
1990,08,da,5006
1990,08,kc,5399
1990,08,mi,4514
1990,08,ny,5916
1990,08,ph,5335
